item1,item2,count
86,504,72.0
86,505,6.0
86,506,17.0
86,507,19.0
86,508,58.0
86,510,167.0
87,88,277.0
87,89,645.0
87,90,71.0
87,91,103.0
87,92,192.0
87,93,259.0
87,94,363.0
87,95,498.0
87,96,266.0
87,97,67.0
87,98,127.0
87,99,27.0
87,100,192.0
87,101,692.0
87,102,168.0
87,103,397.0
87,104,312.0
87,105,263.0
87,106,376.0
87,107,76.0
87,108,227.0
87,109,174.0
87,110,58.0
87,111,210.0
87,112,251.0
87,113,72.0
87,114,182.0
87,115,89.0
87,116,549.0
87,117,430.0
87,118,6.0
87,119,499.0
87,120,144.0
87,121,49.0
87,122,368.0
87,123,432.0
87,124,220.0
87,125,503.0
87,126,651.0
87,127,270.0
87,128,133.0
87,129,164.0
87,130,557.0
87,131,141.0
87,132,11.0
87,137,56.0
87,138,1.0
87,139,5.0
87,142,1.0
87,150,2.0
87,152,2.0
87,156,11.0
87,157,1.0
87,158,1.0
87,159,1.0
87,162,1.0
87,165,141.0
87,166,125.0
87,167,2.0
87,168,1.0
87,174,381.0
87,175,2.0
87,177,6.0
87,178,25.0
87,179,15.0
87,180,6.0
87,181,1.0
87,182,3.0
87,183,200.0
87,184,148.0
87,185,110.0
87,186,137.0
87,187,141.0
87,188,151.0
87,189,72.0
87,190,68.0
87,191,62.0
87,192,7.0
87,195,12.0
87,196,16.0
87,197,18.0
87,198,10.0
87,199,14.0
87,201,4.0
87,206,1.0
87,208,105.0
87,212,283.0
87,213,361.0
87,214,217.0
87,215,15.0
87,216,1.0
87,217,2.0
87,218,370.0
87,241,1.0
87,247,3.0
87,248,8.0
87,250,2.0
87,265,9.0
87,268,11.0
87,269,7.0
87,272,9.0
87,274,27.0
87,279,3.0
87,280,10.0
87,281,2.0
87,283,4.0
87,288,7.0
87,291,21.0
87,295,2.0
87,306,50.0
87,307,41.0
87,308,90.0
87,309,11.0
87,311,1.0
87,314,9.0
87,315,16.0
87,316,7.0
87,321,5.0
87,324,7.0
87,326,14.0
87,327,2.0
87,328,4.0
87,330,55.0
87,331,3.0
87,334,121.0
87,338,35.0
87,342,2.0
87,352,1.0
87,353,51.0
87,358,1.0
87,375,2.0
87,383,2.0
87,385,1.0
87,388,2.0
87,389,6.0
87,393,55.0
87,394,1.0
87,420,71.0
87,426,16.0
87,429,19.0
87,431,48.0
87,432,79.0
87,436,17.0
87,457,268.0
87,458,278.0
87,459,440.0
87,460,507.0
87,461,494.0
87,462,7.0
87,465,407.0
87,474,3.0
87,478,4.0
87,480,1.0
87,483,1.0
87,485,1.0
87,486,3.0
87,490,15.0
87,493,10.0
87,496,1.0
87,497,2.0
87,500,13.0
87,504,6.0
87,506,3.0
87,507,3.0
87,508,8.0
87,510,46.0
88,89,3308.0
88,90,437.0
88,91,725.0
88,92,1293.0
88,93,1897.0
88,94,2360.0
88,95,4080.0
88,96,1447.0
88,97,597.0
88,98,1126.0
88,99,52.0
88,100,1246.0
88,101,4931.0
88,102,1216.0
88,103,3364.0
88,104,2651.0
88,105,2336.0
88,106,2713.0
88,107,486.0
88,108,1705.0
88,109,970.0
88,110,493.0
88,111,1647.0
88,112,2122.0
88,113,429.0
88,114,1089.0
88,115,700.0
88,116,2871.0
88,117,2826.0
88,118,19.0
88,119,3469.0
88,120,1800.0
88,121,359.0
88,122,2663.0
88,123,2692.0
88,124,1053.0
88,125,3990.0
88,126,4195.0
88,127,1685.0
88,128,487.0
88,129,907.0
88,130,5092.0
88,131,839.0
88,132,44.0
88,137,138.0
88,138,6.0
88,139,19.0
88,142,3.0
88,150,16.0
88,152,8.0
88,153,3.0
88,156,72.0
88,158,7.0
88,159,6.0
88,161,4.0
88,162,2.0
88,165,928.0
88,166,391.0
88,167,4.0
88,168,8.0
88,171,6.0
88,174,2944.0
88,175,7.0
88,177,52.0
88,178,124.0
88,179,87.0
88,180,27.0
88,181,2.0
88,182,16.0
88,183,1426.0
88,184,1024.0
88,185,802.0
88,186,1098.0
88,187,1097.0
88,188,1105.0
88,189,372.0
88,190,423.0
88,191,396.0
88,192,20.0
88,194,7.0
88,195,50.0
88,196,67.0
88,197,60.0
88,198,56.0
88,199,128.0
88,201,39.0
88,206,18.0
88,208,288.0
88,212,2687.0
88,213,2875.0
88,214,1306.0
88,215,35.0
88,216,4.0
88,217,5.0
88,218,2720.0
88,241,6.0
88,247,48.0
88,248,41.0
88,250,6.0
88,254,2.0
88,261,1.0
88,265,54.0
88,268,37.0
88,269,42.0
88,272,48.0
88,274,151.0
88,279,24.0
88,280,42.0
88,281,4.0
88,283,25.0
88,288,41.0
88,291,63.0
88,295,1.0
88,298,4.0
88,306,250.0
88,307,140.0
88,308,342.0
88,309,43.0
88,311,6.0
88,314,70.0
88,315,91.0
88,316,35.0
88,318,6.0
88,321,23.0
88,324,35.0
88,326,75.0
88,327,36.0
88,328,34.0
88,329,1.0
88,330,246.0
88,331,6.0
88,334,826.0
88,338,208.0
88,342,19.0
88,352,1.0
88,353,356.0
88,365,1.0
88,367,22.0
88,375,4.0
88,378,1.0
88,383,6.0
88,385,10.0
88,386,1.0
88,388,20.0
88,389,15.0
88,393,180.0
88,394,11.0
88,420,379.0
88,426,49.0
88,429,138.0
88,431,240.0
88,432,954.0
88,436,83.0
88,457,1290.0
88,458,1136.0
88,459,1935.0
88,460,2638.0
88,461,2612.0
88,462,32.0
88,463,1.0
88,465,1652.0
88,473,3.0
88,474,23.0
88,476,3.0
88,478,22.0
88,480,13.0
88,483,3.0
88,485,21.0
88,486,15.0
88,487,1.0
88,488,1.0
88,490,108.0
88,492,3.0
88,493,46.0
88,496,8.0
88,497,7.0
88,500,45.0
88,504,45.0
88,505,9.0
88,506,14.0
88,507,11.0
88,508,45.0
88,510,206.0
89,90,1006.0
89,91,1507.0
89,92,2412.0
89,93,3645.0
89,94,4176.0
89,95,6720.0
89,96,2609.0
89,97,1180.0
89,98,2455.0
89,99,136.0
89,100,2509.0
89,101,9139.0
89,102,2200.0
89,103,5900.0
89,104,5187.0
89,105,4290.0
89,106,5152.0
89,107,940.0
89,108,3511.0
89,109,2007.0
89,110,662.0
89,111,3155.0
89,112,4173.0
89,113,825.0
89,114,2396.0
89,115,1316.0
89,116,7510.0
89,117,7035.0
89,118,30.0
89,119,6777.0
89,120,2774.0
89,121,635.0
89,122,5084.0
89,123,5119.0
89,124,2554.0
89,125,7026.0
89,126,7393.0
89,127,3249.0
89,128,1038.0
89,129,1510.0
89,130,7295.0
89,131,1420.0
89,132,101.0
89,137,225.0
89,138,18.0
89,139,34.0
89,140,6.0
89,142,5.0
89,150,21.0
89,152,19.0
89,153,3.0
89,156,118.0
89,157,3.0
89,158,13.0
89,159,9.0
89,161,18.0
89,162,4.0
89,165,2199.0
89,166,748.0
89,167,6.0
89,168,10.0
89,171,5.0
89,174,5537.0
89,175,6.0
89,177,84.0
89,178,235.0
89,179,241.0
89,180,48.0
89,181,7.0
89,182,34.0
89,183,2764.0
89,184,1921.0
89,185,1450.0
89,186,2197.0
89,187,2218.0
89,188,2020.0
89,189,771.0
89,190,821.0
89,191,767.0
89,192,52.0
89,194,13.0
89,195,100.0
89,196,132.0
89,197,131.0
89,198,100.0
89,199,231.0
89,201,48.0
89,206,16.0
89,208,771.0
89,209,6.0
89,212,4599.0
89,213,5650.0
89,214,2712.0
89,215,80.0
89,216,13.0
89,217,7.0
89,218,4733.0
89,241,11.0
89,247,70.0
89,248,91.0
89,250,16.0
89,254,5.0
89,256,2.0
89,261,2.0
89,265,98.0
89,266,5.0
89,268,106.0
89,269,76.0
89,272,96.0
89,274,300.0
89,279,36.0
89,280,88.0
89,281,6.0
89,283,42.0
89,288,80.0
89,291,158.0
89,295,6.0
89,298,7.0
89,306,494.0
89,307,334.0
89,308,646.0
89,309,71.0
89,311,6.0
89,314,135.0
89,315,159.0
89,316,64.0
89,318,7.0
89,320,2.0
89,321,54.0
89,324,59.0
89,326,120.0
89,327,51.0
89,328,60.0
89,329,2.0
89,330,443.0
89,331,10.0
89,334,1399.0
89,338,381.0
89,342,29.0
89,352,12.0
89,353,614.0
89,356,2.0
89,358,5.0
89,365,3.0
89,367,28.0
89,373,2.0
89,375,7.0
89,378,2.0
89,383,15.0
89,385,12.0
89,388,44.0
89,389,27.0
89,393,305.0
89,394,7.0
89,420,698.0
89,426,93.0
89,429,242.0
89,431,755.0
89,432,1559.0
89,436,166.0
89,457,2358.0
89,458,2924.0
89,459,4162.0
89,460,5974.0
89,461,6504.0
89,462,77.0
89,463,1.0
89,465,4655.0
89,473,7.0
89,474,47.0
89,476,10.0
89,478,53.0
89,480,41.0
89,483,13.0
89,485,61.0
89,486,29.0
89,487,1.0
89,488,7.0
89,489,1.0
89,490,181.0
89,492,4.0
89,493,79.0
89,496,18.0
89,497,16.0
89,500,82.0
89,504,84.0
89,505,12.0
89,506,24.0
89,507,16.0
89,508,95.0
89,510,408.0
90,91,474.0
90,92,819.0
90,93,1237.0
90,94,1187.0
90,95,2261.0
90,96,792.0
90,97,755.0
90,98,2318.0
90,99,47.0
90,100,855.0
90,101,3466.0
90,102,905.0
90,103,1621.0
90,104,1510.0
90,105,1246.0
90,106,1350.0
90,107,302.0
90,108,1307.0
90,109,585.0
90,110,149.0
90,111,902.0
90,112,2244.0
90,113,369.0
90,114,634.0
90,115,445.0
90,116,1464.0
90,117,1397.0
90,118,8.0
90,119,1480.0
90,120,750.0
90,121,131.0
90,122,1262.0
90,123,1136.0
90,124,651.0
90,125,1853.0
90,126,2184.0
90,127,1122.0
90,128,226.0
90,129,434.0
90,130,1939.0
90,131,458.0
90,132,21.0
90,137,53.0
90,138,5.0
90,139,12.0
90,140,3.0
90,142,1.0
90,150,9.0
90,152,4.0
90,156,42.0
90,157,2.0
90,158,6.0
90,159,1.0
90,161,3.0
90,162,5.0
90,165,447.0
90,166,172.0
90,167,1.0
90,168,4.0
90,171,2.0
90,174,1502.0
90,175,1.0
90,177,19.0
90,178,48.0
90,179,58.0
90,180,17.0
90,181,1.0
90,182,11.0
90,183,810.0
90,184,581.0
90,185,409.0
90,186,726.0
90,187,667.0
90,188,578.0
90,189,239.0
90,190,247.0
90,191,223.0
90,192,25.0
90,194,2.0
90,195,35.0
90,196,48.0
90,197,33.0
90,198,31.0
90,199,41.0
90,201,13.0
90,206,1.0
90,208,195.0
90,209,1.0
90,212,1328.0
90,213,1790.0
90,214,586.0
90,215,40.0
90,216,6.0
90,217,4.0
90,218,1342.0
90,241,3.0
90,247,38.0
90,248,40.0
90,250,4.0
90,254,3.0
90,265,32.0
90,268,38.0
90,269,29.0
90,272,34.0
90,274,195.0
90,279,12.0
90,280,36.0
90,281,4.0
90,283,15.0
90,288,30.0
90,291,57.0
90,295,3.0
90,298,2.0
90,306,153.0
90,307,82.0
90,308,172.0
90,309,26.0
90,311,3.0
90,314,27.0
90,315,43.0
90,316,15.0
90,318,1.0
90,321,24.0
90,324,20.0
90,326,36.0
90,327,13.0
90,328,13.0
90,329,1.0
90,330,139.0
90,331,4.0
90,334,437.0
90,338,101.0
90,342,8.0
90,352,5.0
90,353,169.0
90,365,1.0
90,367,8.0
90,375,5.0
90,383,6.0
90,385,7.0
90,388,12.0
90,389,10.0
90,393,78.0
90,394,5.0
90,420,241.0
90,426,24.0
90,429,76.0
90,431,132.0
90,432,385.0
90,436,41.0
90,457,564.0
90,458,692.0
90,459,996.0
90,460,1067.0
90,461,1281.0
90,462,9.0
90,463,1.0
90,465,849.0
90,473,4.0
90,474,9.0
90,476,2.0
90,477,1.0
90,478,19.0
90,480,23.0
90,483,5.0
90,485,17.0
90,486,14.0
90,488,1.0
90,490,59.0
90,492,1.0
90,493,24.0
90,496,8.0
90,497,5.0
90,500,35.0
90,504,40.0
90,505,5.0
90,506,6.0
90,507,10.0
90,508,38.0
90,510,105.0
91,92,1074.0
91,93,1786.0
91,94,988.0
91,95,2424.0
91,96,728.0
91,97,585.0
91,98,1348.0
91,99,64.0
91,100,1037.0
91,101,3365.0
91,102,1059.0
91,103,2969.0
91,104,2741.0
91,105,2037.0
91,106,2434.0
91,107,463.0
91,108,1656.0
91,109,499.0
91,110,305.0
91,111,1649.0
91,112,2163.0
91,113,354.0
91,114,892.0
91,115,643.0
91,116,1935.0
91,117,1892.0
91,118,11.0
91,119,1369.0
91,120,1024.0
91,121,174.0
91,122,1504.0
91,123,1240.0
91,124,671.0
91,125,2286.0
91,126,2466.0
91,127,990.0
91,128,257.0
91,129,402.0
91,130,2030.0
91,131,401.0
91,132,44.0
91,137,48.0
91,138,4.0
91,139,11.0
91,140,1.0
91,150,4.0
91,152,5.0
91,156,49.0
91,157,1.0
91,158,3.0
91,159,3.0
91,161,1.0
91,165,583.0
91,166,166.0
91,167,4.0
91,168,4.0
91,171,3.0
91,174,1589.0
91,177,23.0
91,178,61.0
91,179,53.0
91,180,20.0
91,181,2.0
91,182,16.0
91,183,1302.0
91,184,962.0
91,185,631.0
91,186,1145.0
91,187,998.0
91,188,924.0
91,189,326.0
91,190,381.0
91,191,368.0
91,192,27.0
91,194,5.0
91,195,50.0
91,196,65.0
91,197,47.0
91,198,26.0
91,199,49.0
91,201,14.0
91,206,6.0
91,208,159.0
91,212,1671.0
91,213,2694.0
91,214,559.0
91,215,23.0
91,216,4.0
91,217,4.0
91,218,1899.0
91,241,5.0
91,247,29.0
91,248,33.0
91,250,3.0
91,254,1.0
91,265,37.0
91,266,2.0
91,268,28.0
91,269,26.0
91,272,33.0
91,274,69.0
91,279,12.0
91,280,16.0
91,283,13.0
91,288,38.0
91,291,42.0
91,295,4.0
91,298,1.0
91,306,120.0
91,307,92.0
91,308,171.0
91,309,23.0
91,311,6.0
91,314,45.0
91,315,64.0
91,316,23.0
91,318,4.0
91,320,1.0
91,321,15.0
91,324,18.0
91,326,30.0
91,327,15.0
91,328,17.0
91,330,122.0
91,331,2.0
91,334,370.0
91,338,124.0
91,342,10.0
91,352,4.0
91,353,174.0
91,358,2.0
91,367,2.0
91,373,1.0
91,375,1.0
91,383,5.0
91,385,1.0
91,388,4.0
91,389,9.0
91,393,74.0
91,394,3.0
91,420,156.0
91,426,19.0
91,429,80.0
91,431,122.0
91,432,385.0
91,436,67.0
91,457,552.0
91,458,698.0
91,459,1221.0
91,460,1265.0
91,461,1516.0
91,462,17.0
91,465,1197.0
91,473,1.0
91,474,11.0
91,476,1.0
91,478,21.0
91,480,14.0
91,483,3.0
91,485,9.0
91,486,13.0
91,488,3.0
91,490,68.0
91,492,1.0
91,493,23.0
91,496,6.0
91,497,5.0
91,500,37.0
91,504,34.0
91,505,3.0
91,506,9.0
91,507,6.0
91,508,26.0
91,510,162.0
92,93,4388.0
92,94,2735.0
92,95,5493.0
92,96,1753.0
92,97,866.0
92,98,1996.0
92,99,103.0
92,100,1614.0
92,101,7495.0
92,102,1812.0
92,103,4202.0
92,104,3700.0
92,105,3000.0
92,106,3718.0
92,107,720.0
92,108,2591.0
92,109,1371.0
92,110,419.0
92,111,2168.0
92,112,4578.0
92,113,659.0
92,114,1459.0
92,115,1054.0
92,116,3781.0
92,117,3511.0
92,118,19.0
92,119,3919.0
92,120,1747.0
92,121,496.0
92,122,3343.0
92,123,3170.0
92,124,1998.0
92,125,4749.0
92,126,5305.0
92,127,2160.0
92,128,549.0
92,129,1343.0
92,130,5564.0
92,131,1233.0
92,132,73.0
92,137,142.0
92,138,3.0
92,139,22.0
92,140,2.0
92,142,3.0
92,150,16.0
92,152,9.0
92,153,2.0
92,156,89.0
92,157,2.0
92,158,11.0
92,159,9.0
92,161,8.0
92,162,1.0
92,165,1328.0
92,166,485.0
92,167,5.0
92,168,4.0
92,171,10.0
92,174,4060.0
92,175,8.0
92,177,56.0
92,178,178.0
92,179,90.0
92,180,31.0
92,181,7.0
92,182,23.0
92,183,2219.0
92,184,1583.0
92,185,1199.0
92,186,1857.0
92,187,1762.0
92,188,1584.0
92,189,587.0
92,190,634.0
92,191,655.0
92,192,39.0
92,194,6.0
92,195,91.0
92,196,106.0
92,197,109.0
92,198,82.0
92,199,146.0
92,201,44.0
92,206,8.0
92,208,299.0
92,209,7.0
92,212,3215.0
92,213,4323.0
92,214,1800.0
92,215,90.0
92,216,25.0
92,217,6.0
92,218,3455.0
92,241,7.0
92,247,51.0
92,248,64.0
92,250,10.0
92,254,4.0
92,256,1.0
92,261,1.0
92,265,79.0
92,266,7.0
92,268,66.0
92,269,60.0
92,272,73.0
92,274,312.0
92,279,34.0
92,280,63.0
92,281,1.0
92,283,23.0
92,288,68.0
92,291,88.0
92,295,3.0
92,298,4.0
92,306,427.0
92,307,229.0
92,308,486.0
92,309,68.0
92,311,12.0
92,314,105.0
92,315,104.0
92,316,41.0
92,318,3.0
92,320,2.0
92,321,54.0
92,324,48.0
92,326,96.0
92,327,49.0
92,328,47.0
92,329,2.0
92,330,360.0
92,331,5.0
92,334,978.0
92,338,284.0
92,342,20.0
92,352,5.0
92,353,401.0
92,358,2.0
92,365,1.0
92,367,30.0
92,373,1.0
92,375,2.0
92,378,1.0
92,383,10.0
92,384,1.0
92,385,17.0
92,388,23.0
92,389,17.0
92,393,231.0
92,394,13.0
92,420,556.0
92,426,84.0
92,429,220.0
92,431,342.0
92,432,1093.0
92,436,135.0
92,457,1455.0
92,458,1685.0
92,459,2508.0
92,460,2750.0
92,461,3126.0
92,462,68.0
92,463,1.0
92,465,2200.0
92,473,5.0
92,474,39.0
92,476,10.0
92,477,1.0
92,478,42.0
92,480,30.0
92,483,5.0
92,485,31.0
92,486,27.0
92,487,1.0
92,488,5.0
92,489,1.0
92,490,159.0
92,492,4.0
92,493,35.0
92,496,14.0
92,497,15.0
92,500,60.0
92,504,48.0
92,505,14.0
92,506,18.0
92,507,10.0
92,508,80.0
92,510,277.0
93,94,3795.0
93,95,8221.0
93,96,2330.0
93,97,1533.0
93,98,3315.0
93,99,123.0
93,100,2534.0
93,101,10627.0
93,102,3012.0
93,103,7324.0
93,104,6590.0
93,105,5021.0
93,106,6167.0
93,107,1129.0
93,108,4366.0
93,109,1818.0
93,110,597.0
93,111,3666.0
93,112,7372.0
93,113,940.0
93,114,2108.0
93,115,1639.0
93,116,5397.0
93,117,5362.0
93,118,17.0
93,119,5135.0
93,120,2859.0
93,121,617.0
93,122,4791.0
93,123,4666.0
93,124,2357.0
93,125,6814.0
93,126,7446.0
93,127,2962.0
93,128,742.0
93,129,1647.0
93,130,7414.0
93,131,1561.0
93,132,112.0
93,137,126.0
93,138,8.0
93,139,30.0
93,140,3.0
93,142,5.0
93,150,29.0
93,152,18.0
93,153,3.0
93,156,135.0
93,158,11.0
93,159,8.0
93,161,10.0
93,162,7.0
93,165,1750.0
93,166,631.0
93,167,13.0
93,168,14.0
93,171,11.0
93,174,5637.0
93,175,8.0
93,177,84.0
93,178,227.0
93,179,126.0
93,180,49.0
93,181,8.0
93,182,41.0
93,183,3653.0
93,184,2621.0
93,185,1811.0
93,186,3102.0
93,187,2858.0
93,188,2620.0
93,189,844.0
93,190,1010.0
93,191,1045.0
93,192,73.0
93,194,11.0
93,195,144.0
93,196,171.0
93,197,139.0
93,198,117.0
93,199,204.0
93,201,58.0
93,206,11.0
93,208,392.0
93,209,11.0
93,212,4856.0
93,213,7509.0
93,214,2222.0
93,215,90.0
93,216,7.0
93,217,7.0
93,218,5249.0
93,241,4.0
93,247,61.0
93,248,81.0
93,250,9.0
93,254,1.0
93,256,3.0
93,261,2.0
93,265,120.0
93,266,6.0
93,268,102.0
93,269,102.0
93,272,83.0
93,274,390.0
93,279,46.0
93,280,68.0
93,281,3.0
93,283,40.0
93,288,87.0
93,291,116.0
93,295,5.0
93,298,7.0
93,306,458.0
93,307,270.0
93,308,654.0
93,309,85.0
93,311,8.0
93,314,132.0
93,315,145.0
93,316,62.0
93,318,6.0
93,321,63.0
93,324,52.0
93,326,133.0
93,327,67.0
93,328,63.0
93,329,1.0
93,330,448.0
93,331,8.0
93,334,1352.0
93,338,434.0
93,342,28.0
93,352,10.0
93,353,584.0
93,356,2.0
93,358,3.0
93,365,4.0
93,367,49.0
93,373,2.0
93,375,9.0
93,383,14.0
93,384,1.0
93,385,14.0
93,386,1.0
93,388,29.0
93,389,25.0
93,393,288.0
93,394,13.0
93,420,641.0
93,426,95.0
93,429,253.0
93,431,462.0
93,432,1641.0
93,436,210.0
93,457,1834.0
93,458,2234.0
93,459,3556.0
93,460,3732.0
93,461,4169.0
93,462,56.0
93,463,4.0
93,465,2966.0
93,473,3.0
93,474,56.0
93,476,10.0
93,478,60.0
93,480,47.0
93,483,5.0
93,485,52.0
93,486,41.0
93,487,1.0
93,488,5.0
93,489,3.0
93,490,199.0
93,492,5.0
93,493,59.0
93,496,21.0
93,497,14.0
93,500,93.0
93,504,85.0
93,505,11.0
93,506,23.0
93,507,19.0
93,508,110.0
93,509,1.0
93,510,412.0
94,95,12646.0
94,96,9425.0
94,97,999.0
94,98,2444.0
94,99,229.0
94,100,2538.0
94,101,11966.0
94,102,2248.0
94,103,5320.0
94,104,4094.0
94,105,3734.0
94,106,5072.0
94,107,1014.0
94,108,3509.0
94,109,8602.0
94,110,503.0
94,111,2517.0
94,112,4240.0
94,113,1013.0
94,114,2493.0
94,115,1184.0
94,116,8433.0
94,117,6599.0
94,118,36.0
94,119,18157.0
94,120,2966.0
94,121,1733.0
94,122,9810.0
94,123,8688.0
94,124,6141.0
94,125,11930.0
94,126,11920.0
94,127,3831.0
94,128,1051.0
94,129,3432.0
94,130,14126.0
94,131,3620.0
94,132,111.0
94,137,440.0
94,138,23.0
94,139,54.0
94,140,12.0
94,142,5.0
94,150,56.0
94,152,12.0
94,153,1.0
94,156,230.0
94,157,1.0
94,158,22.0
94,159,17.0
94,161,12.0
94,162,5.0
94,165,3123.0
94,166,1444.0
94,167,2.0
94,168,13.0
94,171,15.0
94,174,9029.0
94,175,7.0
94,177,210.0
94,178,466.0
94,179,320.0
94,180,64.0
94,181,5.0
94,182,43.0
94,183,2638.0
94,184,1768.0
94,185,1433.0
94,186,1845.0
94,187,1888.0
94,188,1909.0
94,189,653.0
94,190,722.0
94,191,810.0
94,192,67.0
94,194,16.0
94,195,124.0
94,196,147.0
94,197,131.0
94,198,229.0
94,199,554.0
94,201,42.0
94,206,16.0
94,208,565.0
94,209,10.0
94,212,6728.0
94,213,5256.0
94,214,8196.0
94,215,214.0
94,216,60.0
94,217,20.0
94,218,5662.0
94,241,14.0
94,247,119.0
94,248,151.0
94,250,24.0
94,254,6.0
94,256,3.0
94,265,110.0
94,266,8.0
94,268,140.0
94,269,100.0
94,272,109.0
94,274,1445.0
94,279,82.0
94,280,186.0
94,281,9.0
94,283,57.0
94,288,104.0
94,291,376.0
94,295,17.0
94,298,9.0
94,306,2204.0
94,307,903.0
94,308,1156.0
94,309,220.0
94,310,1.0
94,311,16.0
94,314,172.0
94,315,154.0
94,316,79.0
94,318,9.0
94,320,1.0
94,321,70.0
94,324,68.0
94,326,227.0
94,327,48.0
94,328,162.0
94,329,1.0
94,330,1416.0
94,331,13.0
94,334,3295.0
94,338,520.0
94,342,62.0
94,352,26.0
94,353,1366.0
94,358,4.0
94,365,5.0
94,367,66.0
94,373,1.0
94,375,15.0
94,378,6.0
94,383,26.0
94,385,31.0
94,388,87.0
94,389,34.0
94,393,777.0
94,394,22.0
94,408,2.0
94,420,2673.0
94,426,134.0
94,429,408.0
94,431,753.0
94,432,2773.0
94,436,192.0
94,457,3299.0
94,458,3689.0
94,459,4613.0
94,460,6666.0
94,461,6492.0
94,462,209.0
94,463,2.0
94,465,4286.0
94,473,10.0
94,474,58.0
94,476,30.0
94,478,88.0
94,480,48.0
94,483,6.0
94,485,88.0
94,486,82.0
94,487,2.0
94,488,11.0
94,489,5.0
94,490,315.0
94,492,8.0
94,493,119.0
94,496,17.0
94,497,36.0
94,500,136.0
94,504,185.0
94,505,24.0
94,506,44.0
94,507,39.0
94,508,144.0
94,509,1.0
94,510,385.0
95,96,6056.0
95,97,2526.0
95,98,4786.0
95,99,260.0
95,100,4940.0
95,101,24934.0
95,102,6389.0
95,103,11417.0
95,104,8979.0
95,105,7413.0
95,106,10046.0
95,107,1671.0
95,108,5967.0
95,109,5030.0
95,110,1029.0
95,111,5323.0
95,112,9130.0
95,113,1968.0
95,114,3777.0
95,115,2135.0
95,116,12125.0
95,117,11135.0
95,118,40.0
95,119,16668.0
95,120,6157.0
95,121,2135.0
95,122,15949.0
95,123,12713.0
95,124,5119.0
95,125,15187.0
95,126,16665.0
95,127,6536.0
95,128,1602.0
95,129,5083.0
95,130,21972.0
95,131,4967.0
95,132,188.0
95,137,397.0
95,138,25.0
95,139,75.0
95,140,17.0
95,142,16.0
95,150,86.0
95,152,28.0
95,153,3.0
95,154,1.0
95,156,326.0
95,157,8.0
95,158,35.0
95,159,18.0
95,161,18.0
95,162,8.0
95,165,3564.0
95,166,1831.0
95,167,16.0
95,168,23.0
95,171,16.0
95,174,14980.0
95,175,13.0
95,177,312.0
95,178,718.0
95,179,268.0
95,180,86.0
95,181,15.0
95,182,76.0
95,183,5593.0
95,184,3726.0
95,185,2770.0
95,186,4142.0
95,187,4010.0
95,188,3996.0
95,189,1369.0
95,190,1588.0
95,191,1501.0
95,192,125.0
95,194,35.0
95,195,205.0
95,196,291.0
95,197,237.0
95,198,338.0
95,199,596.0
95,201,103.0
95,206,27.0
95,208,815.0
95,209,15.0
95,212,8443.0
95,213,10205.0
95,214,5738.0
95,215,163.0
95,216,26.0
95,217,23.0
95,218,12623.0
95,241,22.0
95,247,214.0
95,248,230.0
95,250,38.0
95,254,9.0
95,256,4.0
95,261,3.0
95,265,248.0
95,266,20.0
95,268,258.0
95,269,190.0
95,272,204.0
95,274,1192.0
95,279,119.0
95,280,257.0
95,281,13.0
95,283,100.0
95,288,169.0
95,291,284.0
95,295,19.0
95,298,14.0
95,306,1155.0
95,307,595.0
95,308,1553.0
95,309,210.0
95,310,1.0
95,311,20.0
95,314,273.0
95,315,289.0
95,316,112.0
95,318,14.0
95,320,2.0
95,321,98.0
95,324,102.0
95,326,341.0
95,327,129.0
95,328,224.0
95,329,4.0
95,330,1911.0
95,331,17.0
95,334,4512.0
95,338,816.0
95,339,1.0
95,342,85.0
95,352,44.0
95,353,1829.0
95,356,1.0
95,358,8.0
95,365,12.0
95,367,111.0
95,373,5.0
95,375,17.0
95,378,4.0
95,383,23.0
95,384,1.0
95,385,37.0
95,386,1.0
95,388,133.0
95,389,62.0
95,393,855.0
95,394,35.0
95,408,6.0
95,420,1587.0
95,426,194.0
95,429,633.0
95,431,1358.0
95,432,4699.0
95,436,377.0
95,457,4451.0
95,458,5163.0
95,459,9047.0
95,460,8759.0
95,461,9566.0
95,462,154.0
95,463,5.0
95,465,6876.0
95,473,25.0
95,474,99.0
95,476,40.0
95,478,155.0
95,480,138.0
95,483,18.0
95,485,137.0
95,486,143.0
95,487,2.0
95,488,11.0
95,489,8.0
95,490,547.0
95,492,15.0
95,493,196.0
95,496,42.0
95,497,52.0
95,500,277.0
95,504,232.0
95,505,30.0
95,506,77.0
95,507,80.0
95,508,262.0
95,509,1.0
95,510,738.0
96,97,663.0
96,98,1511.0
96,99,267.0
96,100,1608.0
96,101,6598.0
96,102,1452.0
96,103,3155.0
96,104,2615.0
96,105,2335.0
96,106,3516.0
96,107,835.0
96,108,2554.0
96,109,5475.0
96,110,335.0
96,111,1635.0
96,112,2612.0
96,113,682.0
96,114,2000.0
96,115,776.0
96,116,4750.0
96,117,3839.0
96,118,39.0
96,119,7916.0
96,120,1673.0
96,121,750.0
96,122,4690.0
96,123,4567.0
96,124,3854.0
96,125,7010.0
96,126,8682.0
96,127,2302.0
96,128,776.0
96,129,1651.0
96,130,6846.0
96,131,1652.0
96,132,70.0
96,137,223.0
96,138,11.0
96,139,26.0
96,140,10.0
96,142,1.0
96,150,29.0
